"","Unique_ID","Gender","Age Group","Marital_Status","State","Product_Category","Total_Orders","Total_Spends","Count"
"6401","1003481_19_1_Central_Textile_Clothing & Apparel","F","18-25",1,"Uttar Pradesh","Clothing & Apparel",3,6928,1
"6402","1003481_25_1_Southern_Construction_Household items","F","18-25",1,"Karnataka","Household items",1,3815,1
"6403","1003483_46_0_Eastern_Govt_Electronics & Gadgets","M","46-50",0,"Bihar","Electronics & Gadgets",4,9846,1
"6404","1003483_47_0_Central_Aviation_Clothing & Apparel","M","46-50",0,"Madhya Pradesh","Clothing & Apparel",3,7179,1
"6405","1003483_47_0_Southern_IT Sector_Electronics & Gadgets","M","46-50",0,"Telangana","Electronics & Gadgets",4,9988,1
"6406","1003483_48_0_Central_Food Processing_Pet Care","M","46-50",0,"Uttar Pradesh","Pet Care",2,2766,1
"6407","1003483_49_1_Central_Healthcare_Furniture","M","46-50",1,"Uttar Pradesh","Furniture",3,16649,1
"6408","1003483_50_0_Central_Agriculture_Food","M","46-50",0,"Madhya Pradesh","Food",4,11471,1
"6409","1003483_50_1_Central_Aviation_Footwear & Shoes","M","46-50",1,"Uttar Pradesh","Footwear & Shoes",2,12733,1
"6410","1003486_23_0_Northern_Healthcare_Clothing & Apparel","M","18-25",0,"Punjab","Clothing & Apparel",4,5277,1
"6411","1003487_22_0_Western_IT Sector_Food","F","18-25",0,"Maharashtra","Food",4,19474,1
"6412","1003487_22_1_Eastern_Govt_Electronics & Gadgets","F","18-25",1,"Jharkhand","Electronics & Gadgets",2,10046,1
"6413","1003487_23_0_Southern_Aviation_Food","F","18-25",0,"Karnataka","Food",1,11989,1
"6414","1003487_23_0_Southern_Healthcare_Food","F","18-25",0,"Andhra Pradesh","Food",3,15876,1
"6415","1003488_46_1_Western_Healthcare_Food","F","46-50",1,"Maharashtra","Food",4,15198,1
"6416","1003489_21_1_Northern_Chemical_Food","F","18-25",1,"Haryana","Food",2,7754,1
"6417","1003490_30_1_Western_Media_Games & Toys","F","26-35",1,"Gujarat","Games & Toys",4,13249,1
"6418","1003490_31_1_Central_Banking_Books","F","26-35",1,"Uttar Pradesh","Books",2,10485,1
"6419","1003490_32_1_Central_Banking_Clothing & Apparel","F","26-35",1,"Uttar Pradesh","Clothing & Apparel",4,8701,1
"6420","1003491_26_1_Central_Banking_Footwear & Shoes","F","26-35",1,"Delhi","Footwear & Shoes",1,16451,1
"6421","1003491_26_1_Western_Govt_Food","F","26-35",1,"Maharashtra","Food",3,15404,1
"6422","1003491_30_1_Southern_Automobile_Footwear & Shoes","F","26-35",1,"Karnataka","Footwear & Shoes",1,4810,1
"6423","1003491_31_0_Western_Healthcare_Clothing & Apparel","F","26-35",0,"Maharashtra","Clothing & Apparel",3,7031,1
"6424","1003491_32_0_Central_Healthcare_Beauty","F","26-35",0,"Madhya Pradesh","Beauty",4,7404,1
"6425","1003491_33_0_Central_Media_Food","M","26-35",0,"Uttar Pradesh","Food",4,12093,1
"6426","1003491_33_1_Central_Aviation_Beauty","F","26-35",1,"Madhya Pradesh","Beauty",3,5914,1
"6427","1003491_34_0_Central_Media_Stationery","M","26-35",0,"Uttar Pradesh","Stationery",1,13133,1
"6428","1003491_35_0_Eastern_Banking_Electronics & Gadgets","M","26-35",0,"Jharkhand","Electronics & Gadgets",2,9920,1
"6429","1003491_35_0_Southern_Banking_Electronics & Gadgets","M","26-35",0,"Andhra Pradesh","Electronics & Gadgets",2,9920,1
"6430","1003492_41_1_Southern_Govt_Footwear & Shoes","F","36-45",1,"Karnataka","Footwear & Shoes",1,16588,1
"6431","1003493_27_0_Central_Food Processing_Clothing & Apparel","F","26-35",0,"Uttar Pradesh","Clothing & Apparel",4,5303,1
"6432","1003493_28_1_Eastern_Construction_Clothing & Apparel","F","26-35",1,"Jharkhand","Clothing & Apparel",2,5303,1
"6433","1003493_31_0_Central_Food Processing_Electronics & Gadgets","F","26-35",0,"Uttar Pradesh","Electronics & Gadgets",2,7917,1
"6434","1003493_35_0_Central_Aviation_Food","F","26-35",0,"Uttar Pradesh","Food",1,15386,1
"6435","1003498_28_0_Southern_Construction_Footwear & Shoes","M","26-35",0,"Karnataka","Footwear & Shoes",3,8141,1
"6436","1003498_32_0_Northern_Aviation_Food","F","26-35",0,"Rajasthan","Food",3,4169,1
"6437","1003499_26_0_Northern_Construction_Clothing & Apparel","F","26-35",0,"Himachal Pradesh","Clothing & Apparel",1,5182,1
"6438","1003499_30_0_Southern_Media_Furniture","F","26-35",0,"Kerala","Furniture",4,12241,1
"6439","1003499_31_1_Central_Construction_Electronics & Gadgets","F","26-35",1,"Uttarakhand","Electronics & Gadgets",4,5987,1
"6440","1003499_32_0_Northern_Healthcare_Electronics & Gadgets","F","26-35",0,"Haryana","Electronics & Gadgets",4,9835,1
"6441","1003499_32_0_Western_Hospitality_Electronics & Gadgets","F","26-35",0,"Gujarat","Electronics & Gadgets",2,10035,1
"6442","1003499_33_1_Northern_Lawyer_Clothing & Apparel","F","26-35",1,"Himachal Pradesh","Clothing & Apparel",3,7035,1
"6443","1003500_44_0_Central_Banking_Clothing & Apparel","F","36-45",0,"Uttar Pradesh","Clothing & Apparel",4,7026,1
"6444","1003501_40_0_Southern_IT Sector_Household items","M","36-45",0,"Karnataka","Household items",4,3127,1
"6445","1003501_42_0_Central_IT Sector_Clothing & Apparel","M","36-45",0,"Uttar Pradesh","Clothing & Apparel",3,7016,1
"6446","1003503_19_1_Central_Healthcare_Food","F","18-25",1,"Uttar Pradesh","Food",1,19488,1
"6447","1003503_21_1_Northern_Hospitality_Electronics & Gadgets","F","18-25",1,"Rajasthan","Electronics & Gadgets",2,10003,1
"6448","1003503_22_1_Northern_IT Sector_Beauty","M","18-25",1,"Haryana","Beauty",3,4634,1
"6449","1003503_22_1_Southern_IT Sector_Beauty","M","18-25",1,"Andhra Pradesh","Beauty",3,4634,1
"6450","1003503_23_0_Central_Retail_Beauty","F","18-25",0,"Madhya Pradesh","Beauty",4,5959,1
"6451","1003503_23_0_Western_IT Sector_Household items","F","18-25",0,"Maharashtra","Household items",2,3112,1
"6452","1003503_25_0_Central_Govt_Furniture","F","18-25",0,"Madhya Pradesh","Furniture",3,20540,1
"6453","1003503_25_1_Central_Aviation_Furniture","M","18-25",1,"Madhya Pradesh","Furniture",1,20457,1
"6454","1003504_19_0_Northern_Healthcare_Food","F","18-25",0,"Haryana","Food",2,11763,1
"6455","1003505_31_0_Southern_Automobile_Beauty","M","26-35",0,"Andhra Pradesh","Beauty",4,1692,1
"6456","1003505_34_1_Southern_Lawyer_Furniture","M","26-35",1,"Andhra Pradesh","Furniture",4,20089,1
"6457","1003506_22_0_Western_Banking_Household items","F","18-25",0,"Maharashtra","Household items",4,3040,1
"6458","1003506_23_0_Southern_Textile_Household items","F","18-25",0,"Karnataka","Household items",1,2394,1
"6459","1003507_27_0_Central_Construction_Beauty","F","26-35",0,"Madhya Pradesh","Beauty",1,5907,1
"6460","1003507_27_1_Western_IT Sector_Food","F","26-35",1,"Maharashtra","Food",3,15609,1
"6461","1003507_28_0_Eastern_IT Sector_Games & Toys","F","26-35",0,"Jharkhand","Games & Toys",2,3786,1
"6462","1003507_29_0_Central_Healthcare_Electronics & Gadgets","F","26-35",0,"Uttar Pradesh","Electronics & Gadgets",4,4108,1
"6463","1003507_29_1_Central_Chemical_Clothing & Apparel","F","26-35",1,"Uttar Pradesh","Clothing & Apparel",2,5368,1
"6464","1003507_30_0_Eastern_Healthcare_Electronics & Gadgets","F","26-35",0,"Bihar","Electronics & Gadgets",1,8014,1
"6465","1003507_30_0_Southern_Hospitality_Footwear & Shoes","F","26-35",0,"Karnataka","Footwear & Shoes",4,16919,1
"6466","1003507_30_1_Southern_Aviation_Food","F","26-35",1,"Andhra Pradesh","Food",2,11629,1
"6467","1003507_34_0_Western_Banking_Clothing & Apparel","F","26-35",0,"Maharashtra","Clothing & Apparel",3,7119,1
"6468","1003507_34_0_Western_IT Sector_Food","F","26-35",0,"Maharashtra","Food",1,11822,1
"6469","1003507_34_1_Northern_Banking_Electronics & Gadgets","F","26-35",1,"Himachal Pradesh","Electronics & Gadgets",1,7875,1
"6470","1003507_35_1_Northern_Hospitality_Games & Toys","F","26-35",1,"Himachal Pradesh","Games & Toys",2,6751,1
"6471","1003508_23_1_Central_Automobile_Clothing & Apparel","F","18-25",1,"Uttar Pradesh","Clothing & Apparel",3,3743,1
"6472","1003509_22_0_Central_Lawyer_Beauty","F","18-25",0,"Uttar Pradesh","Beauty",1,4642,1
"6473","1003509_23_0_Central_Textile_Food","F","18-25",0,"Delhi","Food",3,15860,1
"6474","1003509_23_1_Northern_Textile_Electronics & Gadgets","F","18-25",1,"Rajasthan","Electronics & Gadgets",2,6066,1
"6475","1003509_24_1_Southern_Automobile_Food","F","18-25",1,"Karnataka","Food",2,7701,1
"6476","1003509_25_0_Central_Govt_Beauty","F","18-25",0,"Uttar Pradesh","Beauty",3,4586,1
"6477","1003509_25_0_Western_Lawyer_Household items","F","18-25",0,"Maharashtra","Household items",4,3035,1
"6478","1003509_25_1_Western_Automobile_Food","M","18-25",1,"Maharashtra","Food",2,15240,1
"6479","1003510_21_1_Western_Hospitality_Electronics & Gadgets","M","18-25",1,"Maharashtra","Electronics & Gadgets",2,9886,1
"6480","1003512_19_0_Central_Healthcare_Pet Care","F","18-25",0,"Uttarakhand","Pet Care",1,3555,1
"6481","1003512_22_0_Western_Food Processing_Clothing & Apparel","F","18-25",0,"Gujarat","Clothing & Apparel",3,7094,1
"6482","1003512_22_1_Central_IT Sector_Household items","F","18-25",1,"Delhi","Household items",1,3028,1
"6483","1003512_22_1_Northern_IT Sector_Electronics & Gadgets","F","18-25",1,"Haryana","Electronics & Gadgets",4,6054,1
"6484","1003513_27_0_Eastern_Healthcare_Clothing & Apparel","F","26-35",0,"Bihar","Clothing & Apparel",2,7044,1
"6485","1003513_28_0_Eastern_Food Processing_Electronics & Gadgets","F","26-35",0,"Bihar","Electronics & Gadgets",2,8117,1
"6486","1003513_29_0_Western_Healthcare_Food","F","26-35",0,"Gujarat","Food",1,11979,1
"6487","1003513_29_1_Central_Healthcare_Veterinary","F","26-35",1,"Madhya Pradesh","Veterinary",1,1713,1
"6488","1003515_36_0_Western_IT Sector_Clothing & Apparel","F","36-45",0,"Maharashtra","Clothing & Apparel",4,7089,1
"6489","1003515_39_0_Southern_IT Sector_Food","F","36-45",0,"Karnataka","Food",2,3892,1
"6490","1003515_40_0_Western_Banking_Decor","F","36-45",0,"Maharashtra","Decor",1,9949,1
"6491","1003518_18_1_Southern_Media_Tupperware","M","18-25",1,"Karnataka","Tupperware",3,4642,1
"6492","1003518_19_0_Central_Media_Clothing & Apparel","M","18-25",0,"Uttar Pradesh","Clothing & Apparel",7,17504,1
"6493","1003518_19_1_Southern_Healthcare_Food","M","18-25",1,"Karnataka","Food",1,11437,1
"6494","1003518_24_0_Southern_Construction_Clothing & Apparel","M","18-25",0,"Kerala","Clothing & Apparel",4,3477,1
"6495","1003519_26_0_Central_IT Sector_Food","M","26-35",0,"Uttar Pradesh","Food",2,19245,1
"6496","1003519_29_0_Northern_Aviation_Clothing & Apparel","M","26-35",0,"Punjab","Clothing & Apparel",4,8589,1
"6497","1003519_29_0_Northern_Aviation_Clothing & Apparel","M","26-35",0,"Rajasthan","Clothing & Apparel",1,8589,1
"6498","1003519_29_0_Northern_Media_Beauty","M","26-35",0,"Haryana","Beauty",4,4707,1
"6499","1003519_29_1_Central_Aviation_Clothing & Apparel","M","26-35",1,"Uttar Pradesh","Clothing & Apparel",4,7085,1
"6500","1003519_32_0_Southern_IT Sector_Clothing & Apparel","M","26-35",0,"Kerala","Clothing & Apparel",4,1958,1
"6501","1003519_32_1_Central_Lawyer_Food","M","26-35",1,"Uttar Pradesh","Food",3,19446,1
"6502","1003519_33_1_Central_IT Sector_Household items","M","26-35",1,"Delhi","Household items",2,3872,1
"6503","1003519_34_1_Northern_Lawyer_Food","M","26-35",1,"Punjab","Food",2,15730,1
"6504","1003521_28_1_Central_IT Sector_Food","F","26-35",1,"Uttar Pradesh","Food",3,11414,1
"6505","1003521_34_0_Eastern_IT Sector_Clothing & Apparel","F","26-35",0,"Jharkhand","Clothing & Apparel",2,8735,1
"6506","1003521_34_0_Western_Healthcare_Sports Products","F","26-35",0,"Maharashtra","Sports Products",2,8276,1
"6507","1003521_35_0_Northern_IT Sector_Clothing & Apparel","F","26-35",0,"Himachal Pradesh","Clothing & Apparel",2,1930,1
"6508","1003524_32_0_Western_Hospitality_Electronics & Gadgets","M","26-35",0,"Maharashtra","Electronics & Gadgets",2,9950,1
"6509","1003526_36_0_Eastern_Automobile_Electronics & Gadgets","M","36-45",0,"Bihar","Electronics & Gadgets",3,9849,1
"6510","1003526_36_0_Northern_Automobile_Electronics & Gadgets","M","36-45",0,"Haryana","Electronics & Gadgets",1,9849,1
"6511","1003526_36_1_Northern_Aviation_Clothing & Apparel","F","36-45",1,"Himachal Pradesh","Clothing & Apparel",2,5214,1
"6512","1003526_37_0_Northern_IT Sector_Footwear & Shoes","M","36-45",0,"Himachal Pradesh","Footwear & Shoes",1,16395,1
"6513","1003526_38_0_Southern_Aviation_Food","F","36-45",0,"Andhra Pradesh","Food",3,15833,1
"6514","1003526_38_1_Northern_Govt_Electronics & Gadgets","F","36-45",1,"Himachal Pradesh","Electronics & Gadgets",4,8115,1
"6515","1003526_39_0_Central_Media_Stationery","F","36-45",0,"Delhi","Stationery",3,16651,1
"6516","1003526_39_1_Western_IT Sector_Food","F","36-45",1,"Maharashtra","Food",1,19251,1
"6517","1003526_40_0_Central_Automobile_Veterinary","F","36-45",0,"Delhi","Veterinary",2,1730,1
"6518","1003526_40_0_Central_Construction_Tupperware","F","36-45",0,"Uttar Pradesh","Tupperware",2,8520,1
"6519","1003526_40_0_Western_Aviation_Food","F","36-45",0,"Maharashtra","Food",2,15592,1
"6520","1003526_41_0_Central_Banking_Clothing & Apparel","F","36-45",0,"Uttarakhand","Clothing & Apparel",2,5372,1
"6521","1003526_43_1_Southern_Healthcare_Clothing & Apparel","F","36-45",1,"Kerala","Clothing & Apparel",1,5351,1
"6522","1003526_44_1_Central_Aviation_Footwear & Shoes","F","36-45",1,"Delhi","Footwear & Shoes",3,16138,1
"6523","1003526_45_0_Central_Govt_Footwear & Shoes","F","36-45",0,"Delhi","Footwear & Shoes",2,16685,1
"6524","1003527_28_0_Central_Hospitality_Electronics & Gadgets","M","26-35",0,"Madhya Pradesh","Electronics & Gadgets",2,5865,1
"6525","1003527_32_1_Central_IT Sector_Electronics & Gadgets","F","26-35",1,"Uttar Pradesh","Electronics & Gadgets",3,9702,1
"6526","1003529_46_0_Southern_Retail_Clothing & Apparel","M","46-50",0,"Andhra Pradesh","Clothing & Apparel",1,8579,1
"6527","1003529_47_0_Central_Retail_Pet Care","M","46-50",0,"Madhya Pradesh","Pet Care",3,3423,1
"6528","1003529_49_1_Northern_Aviation_Household items","M","46-50",1,"Punjab","Household items",1,3150,1
"6529","1003529_50_1_Western_Govt_Food","M","46-50",1,"Maharashtra","Food",2,4482,1
"6530","1003532_38_1_Central_IT Sector_Household items","M","36-45",1,"Madhya Pradesh","Household items",4,3110,1
"6531","1003533_31_1_Southern_Lawyer_Auto","M","26-35",1,"Andhra Pradesh","Auto",2,14160,1
"6532","1003536_24_1_Southern_Banking_Furniture","F","18-25",1,"Karnataka","Furniture",3,20433,1
"6533","1003537_16_0_Southern_IT Sector_Games & Toys","M","0-17",0,"Karnataka","Games & Toys",3,12959,1
"6534","1003538_37_0_Central_Construction_Sports Products","F","36-45",0,"Uttar Pradesh","Sports Products",4,10859,1
"6535","1003538_39_1_Southern_Media_Food","F","36-45",1,"Karnataka","Food",1,3850,1
"6536","1003538_39_1_Western_Healthcare_Clothing & Apparel","F","36-45",1,"Gujarat","Clothing & Apparel",3,5387,1
"6537","1003538_41_0_Northern_Aviation_Food","F","36-45",0,"Haryana","Food",2,11788,1
"6538","1003538_43_1_Eastern_Govt_Pet Care","M","36-45",1,"Jharkhand","Pet Care",2,2176,1
"6539","1003538_44_0_Central_Healthcare_Electronics & Gadgets","M","36-45",0,"Delhi","Electronics & Gadgets",3,8094,1
"6540","1003538_44_0_Central_Healthcare_Electronics & Gadgets","M","36-45",0,"Madhya Pradesh","Electronics & Gadgets",1,8094,1
"6541","1003538_45_0_Central_Healthcare_Food","F","36-45",0,"Uttar Pradesh","Food",2,19031,1
"6542","1003539_27_1_Southern_Construction_Electronics & Gadgets","M","26-35",1,"Karnataka","Electronics & Gadgets",3,4169,1
"6543","1003539_27_1_Western_IT Sector_Electronics & Gadgets","M","26-35",1,"Maharashtra","Electronics & Gadgets",3,8087,1
"6544","1003539_29_0_Central_Construction_Food","M","26-35",0,"Madhya Pradesh","Food",3,15472,1
"6545","1003539_29_0_Southern_Hospitality_Food","M","26-35",0,"Karnataka","Food",2,7768,1
"6546","1003539_30_1_Southern_Lawyer_Clothing & Apparel","M","26-35",1,"Kerala","Clothing & Apparel",2,5308,1
"6547","1003539_32_0_Eastern_Hospitality_Food","M","26-35",0,"Jharkhand","Food",2,15617,1
"6548","1003539_33_1_Southern_Chemical_Electronics & Gadgets","M","26-35",1,"Andhra Pradesh","Electronics & Gadgets",3,8046,1
"6549","1003539_35_1_Central_IT Sector_Clothing & Apparel","M","26-35",1,"Uttar Pradesh","Clothing & Apparel",3,8804,1
"6550","1003540_19_0_Central_Textile_Clothing & Apparel","F","18-25",0,"Uttar Pradesh","Clothing & Apparel",2,3434,1
"6551","1003540_20_1_Central_IT Sector_Clothing & Apparel","F","18-25",1,"Uttar Pradesh","Clothing & Apparel",3,5225,1
"6552","1003541_30_0_Central_Aviation_Food","F","26-35",0,"Uttar Pradesh","Food",2,15260,1
"6553","1003546_26_1_Western_Aviation_Pet Care","F","26-35",1,"Maharashtra","Pet Care",2,813,1
"6554","1003546_29_1_Northern_Automobile_Food","F","26-35",1,"Haryana","Food",1,19512,1
"6555","1003546_31_0_Eastern_Construction_Food","M","26-35",0,"Jharkhand","Food",2,11405,1
"6556","1003546_32_1_Western_Aviation_Food","F","26-35",1,"Gujarat","Food",4,19285,1
"6557","1003546_33_0_Southern_Healthcare_Food","F","26-35",0,"Karnataka","Food",2,15513,1
"6558","1003546_34_1_Southern_Food Processing_Food","F","26-35",1,"Karnataka","Food",2,12106,1
"6559","1003546_35_0_Central_Healthcare_Clothing & Apparel","F","26-35",0,"Uttar Pradesh","Clothing & Apparel",2,6965,1
"6560","1003546_35_1_Central_Aviation_Clothing & Apparel","F","26-35",1,"Uttar Pradesh","Clothing & Apparel",1,5361,1
"6561","1003547_36_0_Central_Construction_Food","F","36-45",0,"Uttar Pradesh","Food",3,11960,1
"6562","1003547_36_1_Central_Healthcare_Beauty","F","36-45",1,"Madhya Pradesh","Beauty",2,5970,1
"6563","1003547_37_0_Central_Construction_Decor","M","36-45",0,"Uttar Pradesh","Decor",1,2260,1
"6564","1003547_38_0_Central_IT Sector_Tupperware","F","36-45",0,"Uttarakhand","Tupperware",4,12817,1
"6565","1003547_41_0_Central_Healthcare_Clothing & Apparel","F","36-45",0,"Uttar Pradesh","Clothing & Apparel",2,5241,1
"6566","1003547_41_0_Southern_Hospitality_Footwear & Shoes","F","36-45",0,"Karnataka","Footwear & Shoes",4,16447,1
"6567","1003547_41_1_Central_Aviation_Footwear & Shoes","F","36-45",1,"Uttar Pradesh","Footwear & Shoes",1,16187,1
"6568","1003550_28_0_Northern_Hospitality_Electronics & Gadgets","F","26-35",0,"Rajasthan","Electronics & Gadgets",3,5941,1
"6569","1003550_30_0_Northern_IT Sector_Pet Care","F","26-35",0,"Himachal Pradesh","Pet Care",3,780,1
"6570","1003550_31_1_Central_Aviation_Food","F","26-35",1,"Uttar Pradesh","Food",1,19554,1
"6571","1003552_41_0_Northern_Healthcare_Clothing & Apparel","M","36-45",0,"Himachal Pradesh","Clothing & Apparel",2,8808,1
"6572","1003553_36_1_Central_Food Processing_Footwear & Shoes","M","36-45",1,"Uttar Pradesh","Footwear & Shoes",1,16561,1
"6573","1003553_44_1_Central_Food Processing_Clothing & Apparel","F","36-45",1,"Uttar Pradesh","Clothing & Apparel",2,8697,1
"6574","1003554_31_0_Central_Aviation_Food","F","26-35",0,"Uttar Pradesh","Food",3,15877,1
"6575","1003557_18_0_Northern_Automobile_Clothing & Apparel","M","18-25",0,"Haryana","Clothing & Apparel",2,7152,1
"6576","1003557_18_1_Northern_IT Sector_Food","F","18-25",1,"Haryana","Food",1,11721,1
"6577","1003557_19_0_Eastern_Healthcare_Electronics & Gadgets","F","18-25",0,"Jharkhand","Electronics & Gadgets",2,8107,1
"6578","1003557_19_0_Southern_Healthcare_Electronics & Gadgets","F","18-25",0,"Telangana","Electronics & Gadgets",3,8107,1
"6579","1003557_20_0_Central_Healthcare_Office","F","18-25",0,"Delhi","Office",3,563,1
"6580","1003557_22_0_Northern_Automobile_Clothing & Apparel","F","18-25",0,"Haryana","Clothing & Apparel",4,7138,1
"6581","1003557_22_1_Central_IT Sector_Footwear & Shoes","F","18-25",1,"Madhya Pradesh","Footwear & Shoes",1,16788,1
"6582","1003557_24_1_Central_Hospitality_Footwear & Shoes","F","18-25",1,"Delhi","Footwear & Shoes",1,20210,1
"6583","1003557_24_1_Western_Govt_Food","F","18-25",1,"Maharashtra","Food",3,15212,1
"6584","1003557_25_1_Eastern_IT Sector_Food","F","18-25",1,"Jharkhand","Food",1,7611,1
"6585","1003557_25_1_Western_Lawyer_Sports Products","F","18-25",1,"Maharashtra","Sports Products",3,10861,1
"6586","1003558_18_0_Southern_Retail_Food","F","18-25",0,"Karnataka","Food",2,8225,1
"6587","1003558_20_1_Northern_Banking_Food","F","18-25",1,"Haryana","Food",4,15226,1
"6588","1003558_25_1_Central_Banking_Clothing & Apparel","F","18-25",1,"Uttar Pradesh","Clothing & Apparel",2,5435,1
